gene_ID,0,12,24,36,48,60,72,84,96,108,120,132,144,156,168,180
UBP12,1494.873602,1780.7499940000002,2036.6666649999997,2041.678112,2090.7464670000004,2198.049373,2131.085414,2211.832156,2261.5020449999997,2162.126582,2306.105337,2466.086073,2303.89955,2246.472944,2178.982056,2074.798045
UBX6,2644.177095,4511.463061,2792.902012,2691.427952,2188.432884,1693.014977,2161.231643,2365.311138,2735.623327,2560.26505,2862.921212,2453.89772,2477.827586,2636.893891,2837.680295,2907.043348
PUB1,6381.933406,4941.212546,5003.560399,5426.386904,5327.138255,6023.005288,5582.558144,5578.541455,5780.500827000003,5961.752424,5270.822794,5700.178199,5439.23746,5594.971941,6091.510403,5827.390507
UBI4,11228.3218,21898.493430000002,19809.577409999998,15423.02495,12839.55155,11615.36765,10895.50387,12699.66292,13844.832569999999,13957.229130000002,13891.38271,14226.81089,14165.305409999999,13999.59771,14114.95219,14349.426640000001
KCH1,1737.034622,1127.338072,1477.195576,1638.304592,1660.361231,1304.272632,1093.325397,1133.5549429999999,1142.650003,1110.446776,1041.6434869999996,1030.02185,1101.6363529999999,1039.474295,1021.16825,1010.333636
ARG8,3163.369064,2264.940789,3122.572303,3657.224632,4016.3452740000002,5019.7363829999995,5407.6953,5615.953736,5659.808845000001,5161.909061,5397.8089009999985,5867.638663000002,5330.8287869999995,5526.625897,5859.922194,5837.90941
ARL3,887.7220363,893.4270617999997,1045.6120740000001,1096.174761,1060.083951,1265.819241,1235.639933,1196.916575,1165.9255460000004,1154.9819009999999,1188.4697130000004,1097.734409,1125.715804,1085.8459970000001,984.9032027000001,970.1754256000003
MEI5,84.14158866,83.7556125,83.75480881,90.17502398,91.07050835,95.32180328,86.60337989,89.29550319,93.79601586,83.96380965,81.11032517,90.25716236,91.79259256,99.77805938,85.17547562,83.59722391
PCM1,15155.003859999999,9755.032139,10503.63863,10295.64541,9328.331087,8719.140073,8381.217813,8811.934807,9435.747361,9332.145075,9046.673394,9537.98327,9416.582795999999,10385.17557,9954.486064,10486.14639
NTG1,768.3085249,977.5459502999997,972.2071373,986.2580772,1009.676793,1103.164281,1065.324982,1054.658901,921.4147937000001,882.6783462000003,867.4420812000003,987.7424846000001,925.3168714,899.8252062000001,874.5452452999997,858.0176657
RGI2,200.3574917,190.9854956,129.40620149999998,135.59636940000001,142.9342368,152.6154743,130.328528,129.3237331,130.17092240000002,130.7674458,113.38620619999999,124.7293217,128.67645090000002,139.11004680000002,121.9243148,118.8071783
GCD6,3322.6201730000002,2075.506111,3719.548961,3665.354157,3625.3423740000003,3986.144831,3984.6366700000003,3992.7412520000003,3935.503143,4194.807559000002,4246.508945000001,4068.1064549999996,4122.772444,4031.370129,4040.301083,3998.686965
NGL3,385.4835427,471.3411226,281.7701216,250.7232836,248.4117351,266.58547930000003,245.39465719999998,247.7439043,250.76233080000003,224.6639029,224.32488590000003,259.3554575,238.07654080000003,252.00467999999998,254.0639153,263.5398278
VPS15,2230.5919,2172.218922,1968.050129,1784.772517,1937.560103,1929.5795899999998,2136.3676739999996,2450.834514,2260.772755,2419.30922,2514.484464,2570.660364,2503.566793,2532.384901000001,2457.719734,2618.6475579999997
FBA1,27755.60987,29751.42553,29486.03505,28288.51519,27589.53545,27398.05446000001,27298.04526000001,26888.78128000001,27104.17328000001,27105.43805,27156.01557,27461.84055,27988.82391000001,27609.19595,28378.099339999997,27682.304
SHR5,2588.3463239999996,2520.933688,2465.3997449999997,2302.796849,2287.745503,2529.742343,2313.340322,2453.630395,2525.9618379999997,2232.610677,2219.4047800000008,2369.596648,2464.829745,2712.337787,2470.192728,2554.422512
SEC14,7063.024506999999,5960.610052,7069.923465000003,8445.327952,8801.167609999999,9509.693458,8598.894923,7954.0442840000005,7754.817894,8106.410829,7518.784234999999,7602.148848999997,7784.318384,7973.381112,7834.204797,8089.208791
VPS72,793.9045068,937.8508598999999,734.9830411,710.8155985000003,708.0938855,805.8746398,677.0107778,692.2723827000003,726.8168301,705.9890230000003,688.981509,795.1802022999997,714.9443938,748.2951692,724.8373937000001,656.1939022999999
FRA1,3157.341596,4156.222802,3394.5427590000004,2886.8346699999997,2782.243463,3054.732212,2825.211871,2980.6915,2934.5563859999997,3000.632511,2698.437202,3201.319851,2739.854671,2710.976972,3114.929472,2964.199539
YIP3,13179.88941,12041.44523,13622.65875,14093.9714,15454.8844,15669.104430000001,15474.195,14328.80191,14046.62119,13833.78251,13908.30024,13570.2244,13778.698880000002,13715.65326,12802.134409999999,12659.02518
LTP1,4334.90111,5675.122498,5911.215039,6361.806915,6933.757476999999,6675.002042,7093.1092819999985,6951.280774,7085.014434000002,6819.552349,7088.1209599999975,6886.1294549999975,7330.12884,7322.5052670000005,6909.85659,6680.04068
GIP4,1436.919488,1828.4606379999998,1158.664147,1007.2022789999999,1025.498327,1120.6193369999999,1063.984116,1192.968494,1175.941987,1152.076397,1160.6694,1253.042491,1131.536255,1068.153242,1134.624481,1091.089056
PMT2,10172.07965,10777.94352,13211.57327,13705.04811,14148.199330000001,14046.31874,11805.92921,11196.593659999999,11682.86667,10950.621229999999,10869.39977,11591.73345,10889.72227,11335.77031,11350.910670000001,10765.002040000001
YHC1,771.6657635,1018.87817,1040.5216699999999,991.9156998999999,1139.082095,1214.6989449999999,1127.537591,1076.7637140000004,1148.604342,1148.06635,1251.46597,1187.434518,1252.778574,1069.089682,981.1604413999999,937.5869587999999
MNT2,2159.655616,1609.318989,1818.1733980000001,1982.7867600000002,2166.370957,2375.214725,2393.475716,2514.633716,2117.7681629999997,1945.4447559999999,1868.728805,2088.97698,1882.8562239999999,1846.2611559999998,1776.6462579999998,1810.272436
CAP2,7454.758145999999,8011.197735,7044.173278,5887.387732,5030.877528,4794.149811,5322.394129,5761.378721,6459.717407,6215.31236,6179.156527,6297.1757229999985,6116.3368329999985,6216.318786,6203.7171119999975,6259.500759000001
SLX1,1232.739482,1572.988965,1396.940072,1414.5926220000001,1323.4611289999998,1213.29753,1203.178854,1145.919477,1073.09266,1068.288427,1071.965974,1122.865415,1099.115127,968.3612903,995.774673,960.8112107999999
GRX1,5420.03005,10423.66969,10297.95456,8179.149379,7120.7614939999985,6522.3605609999995,6103.557579,6006.769665999999,6427.805878,7177.533054,7353.667248999999,7102.6509810000025,7391.275970999999,7424.668239,7784.287228,8383.272063
YEL020C,1374.693793,1795.0430850000002,1272.757267,1069.197384,1115.2007609999996,1255.968888,1136.836557,1186.819952,1132.484091,945.887126,943.7220732000001,1061.9407800000001,966.7098046,1022.060484,959.4675027999999,942.5689663999999
TOP1,1128.1686949999996,1016.4423390000001,1760.664348,1941.7446329999998,1785.0756079999999,1489.122742,1472.764054,1686.294864,1872.668168,2140.157867000001,2190.7833530000007,2205.009046,1945.5227170000005,1897.9635719999999,2086.734884,1933.3221620000002
CBF5,10455.4616,4557.942069,11064.48115,11406.47319,11887.17741,13512.328269999998,12253.66994,11050.14564,11569.15713,11561.26533,11709.85591,12372.02191,11233.05609,10719.86615,10895.46715,10058.95427
PEP12,3275.850866,2918.7959769999998,2224.073097,1669.150764,1578.214349,1441.606844,1572.41848,1425.8161949999999,1823.320107,1495.179498,1683.586962,1718.302645,1696.144948,1470.983336,1638.788788,1445.6471210000002
RBS1,1374.0220869999996,1489.335831,1598.70524,1680.8414539999999,1652.879175,1765.1226,1815.0572399999999,1758.0924280000006,1663.631082,1702.926645,1620.8865859999999,1869.971982,1644.212145,1625.541073,1752.51421,1701.957927
SYM1,3226.748276000001,7692.0232689999975,3081.5119649999997,1960.36764,1508.260636,1208.942811,1579.718507,2205.213526,2742.537297,2378.7116,2369.224702,2341.113062,2661.940535,2905.874589,2967.6039769999998,3268.247736
FLC1,5046.826895,5480.9247380000015,6589.531148,5745.86787,4742.268408,4351.528795,3899.462822,4462.990102000002,4021.2343509999996,3888.1051799999996,3944.806146,4401.6923,4404.35426,4611.479078,4814.118617,4787.394026
VHS3,768.5491821,1149.268421,801.5347949,680.1459734,675.297194,700.6447201000003,625.7409273,796.4286073,838.9902335,885.9333065,856.6325798,1097.439886,949.7573377999997,959.6991427000003,1067.451341,966.6855036000001
IRC24,5976.718597,6019.363235,4703.676577,3833.4621,3332.930191,3217.450139,2693.595402,3195.108472,3575.68488,3610.841914,3693.8751740000002,4538.218271,4551.265959,4821.668323,4568.646118,4763.5721159999985
SRP1,6195.526852,5348.532326,6048.886499,6230.269572,6470.5040549999985,6227.466636,6761.89529,6963.576184999999,7022.676536,7006.362705,6770.453184,6640.8869859999995,6712.669698999999,6939.726656,7214.268398,7269.392373999999
INH1,14489.204740000001,14336.91836,11464.634829999999,10846.84322,11166.305470000001,11590.683809999999,9926.900959,10374.7594,10487.32474,10663.04988,10401.43075,10414.90474,10091.731409999999,10101.99954,10090.25733,10197.30528
YJR111C,1361.9173779999999,1044.45202,1167.664566,1159.658612,1274.0499109999996,1573.56249,1469.2442019999999,1493.146051,1344.987926,1242.937845,1255.3133599999999,1470.153159,1243.3374019999999,1225.383161,1259.722663,1208.0696070000001
NUP170,1756.502909,1472.656318,1873.507728,2046.760575,2356.550868,2160.616007,2930.794879,2867.850645,2715.268543,2792.578414,2924.243238,2487.201057,2541.9996929999998,2605.680269,2933.10709,2995.107351
SHE4,2084.604856,1665.903535,1205.315334,1226.697569,1323.269395,1319.468746,1325.746168,1396.7832230000001,1366.837959,1102.7233429999999,1125.747983,1267.845397,1171.21266,1213.563859,1160.8408960000004,1231.534662
SQS1,453.2095227,502.7833427,550.5699339,508.66437340000004,534.3039421,499.89743780000003,485.2855489,464.9014716,472.0702926,543.0851342,552.4686267999998,547.1161756,555.5216577000001,507.2152557,534.5210490000002,506.33906119999995
RPL40A /// RPL40B,14267.991369999998,11016.50613,12964.20607,15115.8944,15706.04985,14552.11223,17145.30359,16526.883159999998,16478.97126,17888.01711,17486.64592,15529.99996,16073.60422,16051.894059999999,16618.05491,17042.6745
ALG2,1594.4450199999999,1744.420291,1875.904988,2223.800287,2279.69065,2199.614004,2068.743034,1511.910497,1614.621834,1556.184664,1633.742398,1665.8152890000001,1525.768003,1473.975607,1561.178791,1379.94533
YPR109W,2014.376679,2698.573194,2665.3932649999997,2334.313159,2264.039296,2409.111205,2474.694541,2338.944501,2301.841107,2002.892584,2051.26819,2165.276372,2103.947267,2122.5514510000007,2040.887898,1992.625804
PMT5,775.1029777000001,921.5192922,1061.0197970000004,1610.085754,1586.411695,1125.787409,950.0405545,837.7176487,990.9341822,831.7618863,824.6663,877.2695972000001,839.0499402999999,989.9383581000001,905.9885873,936.2295523
YJR124C,1504.128983,955.4885434,2214.045062,2479.407077,2772.562918,2839.744554,2647.957226,2157.16547,2252.027911,1900.687314,2141.015206,2212.7531129999998,2023.066324,2153.2146789999997,1985.7648760000002,1933.6721730000002
SHS1,2896.991639,3381.9253369999997,3951.3945240000003,3871.1046520000004,3996.053415,3890.401172,4024.6756630000004,3905.5715880000002,4045.3107170000003,4042.458804,4280.877868,3961.7239950000003,4040.1611270000003,4017.2536270000014,3865.706707,3639.2535380000004
ARV1,1011.561427,794.0946289,1201.960844,1238.659375,1220.301208,1265.860553,1480.368283,1346.896466,1277.357704,1311.687583,1295.0248880000001,1185.076964,1256.256734,1278.082789,1172.015784,1192.143473
SLK19,750.3799788,717.7667216,1309.3866449999996,1639.2463699999994,1750.0039170000002,1160.958349,1034.8202880000001,1023.819107,1201.378008,1316.199878,1450.013515,1070.101659,1356.423884,1368.725443,1319.369234,1158.561566
PEP3,965.614533,1093.8512560000001,1123.6032699999996,934.3470442,1085.043029,1084.996336,1132.238157,1205.409942,1249.940987,1096.4501619999999,1208.546656,1320.393787,1303.1500839999999,1239.623083,1197.920406,1125.144552
BFA1,123.88782040000001,124.6167028,118.826573,123.78479159999999,124.05690520000002,130.39005459999998,126.45863349999999,122.6243368,123.3158268,122.8337121,113.86264469999999,115.1074929,129.6269313,128.6080346,129.8709236,121.6968122
ANT1,4147.172573,3938.45599,4336.854517,4321.8318899999995,4577.959613,5289.852812,5233.8073,5000.867215,4474.794309000001,4209.715036,4028.485198,4121.672482,4141.638115,4090.3631590000014,3722.05383,3781.4647950000003
EXO84,707.2817621,1124.77947,990.8982507999999,991.1751322999999,1004.934275,1023.0013470000001,1059.292956,993.7658871,1038.041746,965.2449389000001,1026.0135890000001,1056.768087,971.3435658,1026.9608369999999,1091.272132,1014.726694
VAM6,1168.9023789999999,1221.565706,1169.4347599999999,1292.870854,1344.718223,1100.172885,1299.374733,1402.541465,1214.838009,1320.84355,1351.165775,1343.787617,1357.016423,1352.071983,1465.136943,1500.794891
PMP3,21628.67022,25739.287959999998,24821.49656,22968.916569999998,22623.39341,22502.46008,23467.57734,23820.176180000002,23743.80093,23396.52193000001,23817.86423000001,22655.92171,23050.17176,22823.82718,22741.49409,22568.1192
YGL101W,1276.871435,1298.983129,963.2914299,1159.936025,1449.190257,1764.133428,1734.354094,1589.8452220000001,1470.2714939999994,1430.663124,1367.019413,1214.302092,1226.314474,1106.705288,994.0064796,908.4482975
NOP7,2360.143605,619.869664,2147.760114,2934.657405,2908.281582,3361.700431,2937.054604,2934.71884,2610.2389239999998,3036.697715,2790.619541,2789.134529,2708.7029469999998,2458.873719,2314.190931,2091.150673
MIT1,1683.955807,2813.6920609999997,2329.817291,1838.155161,2164.206565,2353.374908,2381.899984,2514.096773,2225.4651120000008,2151.69528,2036.9885579999998,2245.8714170000007,1983.3736620000002,2196.665118,2324.465299,2389.8430280000002
VMA1,16615.11688,17579.19883,18187.29392,17533.32661,17367.494619999998,16385.3247,16883.71877,16401.351909999998,17003.88867,17503.07043,17978.933419999998,17164.22669,18171.69906,18282.62186,18355.39384,17984.05523
SNZ1,1394.759987,1615.808602,1477.8260890000001,1223.450831,1045.662758,982.4497493999999,874.4766658,789.063488,764.14799,698.6348987000001,685.5272478999998,766.9778506,709.5477284,741.323312,694.4371677,707.915774
PEX4,875.9890617999997,786.9014137,707.8302382999997,748.0337342,819.8590455,1042.3454179999999,923.7849616000001,790.6866455,720.3746070000003,676.0579977000001,723.0089887999999,853.3144512,760.0167476,784.2975887,760.9486436000003,692.4559869
SCP160,7033.0640969999995,4573.341595,5870.866896,7419.086484,8072.686004000001,7225.464801999998,6831.3665299999975,7772.47286,7842.143835,8094.365265,8209.458277,8571.829467,7873.619038,8000.263425,8369.163271,8162.189920999999
GIS1,2571.501395,3056.348859,1470.3799279999994,1414.427351,1462.8529720000001,1326.3007029999999,1425.299864,1914.995524,2021.667741,1723.3395170000001,1752.725788,1825.9034829999998,1746.4123079999995,1887.161861,2041.6547079999998,2092.251
MSN4,1945.990884,1053.971337,1062.76991,889.0578234,933.1436295,855.6888682,951.2879627,1203.114478,1222.2638650000001,1000.1886099999999,996.9714226,1220.803958,1161.4828810000001,1321.893352,1238.201646,1280.735229
FKS1,16310.838459999999,13810.05574,19494.61225,20639.81364,21119.697180000006,17341.90796,17262.92109,15947.396319999998,16888.54316,17654.373330000002,18600.34399,17776.03973,18694.98302,19402.941469999998,19411.79184,20035.83274
YML108W,2344.4273399999997,1375.5120880000006,3625.448921,4478.437864,4745.190949,4412.039785,5048.568086,4375.705957,4178.447864,4180.410788,4532.551057,3923.665938,4198.533269,4027.87243,3677.665425,3495.70374
YAL064W,217.46453509999998,219.31236280000002,182.73104980000002,179.903222,215.96602349999998,229.53518640000001,228.9585901,274.6117201,220.79108349999998,208.34663,214.0657124,243.849559,258.8257284,268.89944289999994,234.9707574,246.0659474
LDB16,2734.370081,2194.700134,2983.738014,2848.805378,3109.99553,3447.754661,3212.514182,3015.157932,3052.463942000001,2840.196598,2748.6045480000002,2897.299606,2942.153489000001,2948.174102,2552.065272,2486.198711
TBF1,1328.542469,1430.1710039999994,1313.022614,1634.834462,1990.680818,1651.081732,2270.295489,1693.833125,1910.7560260000002,1815.965318,1842.802361,1283.872136,1480.165877,1656.068131,1641.697101,2152.753391
ECM34,244.40895930000002,295.8505133999999,226.4240995,192.3080531,186.5003262,202.629984,194.8398626,180.74003059999998,189.0704418,167.7099246,169.07640669999995,167.3690255,169.29930119999997,191.7917321,177.2707427,175.53117319999996
MIG3,236.8646156,472.5383899,877.5910934000003,1032.223918,1142.6664640000001,1415.455262,1341.878783,1204.169806,1273.412259,1299.7293730000001,1253.13579,1553.43841,1331.1931789999999,1349.764101,1438.971607,1430.5212689999994
RML2,2462.501981,2511.559912,2150.1642,1827.5702410000001,1865.921465,2287.036922,1968.9158989999999,2094.7921469999997,2317.067624,2019.5732030000001,2133.771401,2398.519627,2195.649871,2149.791776,2314.6074289999997,2201.0415390000007
TFB5,1741.2281879999994,2159.400691,2327.617309,2525.897556,2676.808963,2710.473834,2899.520212,2888.1231989999997,2836.5073989999996,2832.821339,3011.710523,2883.478105,3202.223053,3030.651132,2693.572162,2760.2120649999997
RRP17,1008.555365,458.66187479999996,1267.442419,1671.205095,1768.39793,1839.803823,1570.369054,1536.261828,1515.873333,1747.450021,1911.750677,1826.1478960000002,1819.9107800000002,1568.511612,1527.197412,1337.694837
YER085C,153.26537209999995,174.2032874,132.44386799999998,130.16708640000002,164.00158269999997,173.19795190000005,163.66117219999995,173.84737959999995,149.77531130000003,131.9436011,148.6953248,158.5590448,168.5059627,161.3392628,156.98910859999995,136.9854126
GDH3,424.05301860000014,435.61741399999994,318.72949819999997,324.2882005,353.5176155,399.6366153,325.2235198,395.8564537,372.3980098,298.1053628,268.50591349999996,339.114185,296.6787288000001,326.7667088,327.0958466,315.6901939
UBC9,2559.095395,2323.0397940000007,2769.830617,3240.624809,3912.7728950000014,4227.239455,4068.4290170000004,3778.601782,3648.761569,3724.1958270000014,3743.1470369999997,3774.793881,3629.673111,3436.24092,3553.826374,3551.348670000001
GAL10,22254.39678000001,13929.47428,9214.887021999999,7583.914926,7229.441387000003,6195.924571000001,5849.721359,4906.185279,4483.664994,3879.355498,3879.403315,3465.416320000001,3393.0336909999996,3185.103484,2514.413623,2439.849198
PIR1,6170.661374,10227.184290000001,12032.44254,9921.500212,8935.933934,8685.24719,9178.621101,19828.66499,23038.77001,20825.67551,19258.66459,19271.774530000002,19669.33523,20521.52273,20376.99667,21394.07789
TIP1,20205.78505,30472.353619999998,30343.87587,27709.19215,23144.80429,20994.81593,22001.207469999998,25072.71251,25699.017369999998,25934.77204,26748.51726,26663.86119,27179.69626,27075.37743,26882.1732,26224.8075
RFC2,2770.546131,2391.3286359999997,3165.493242,3540.82975,4120.103897,3990.545601,4227.748353,3694.360762,3963.2870799999996,3686.299279,3967.851821,4152.947166,3888.9897479999995,3679.974385,3487.621164,3244.403025
HOM3,11212.45026,9316.879584,10226.02378,9366.512998,8557.354339,8496.567173000001,7904.976377,7365.374483,6957.9581819999985,6631.099864,6687.229445,6590.447138,6404.79573,6836.700373999999,6453.362552000001,6777.360357
SLM2,555.0444531,632.6472052,656.8103007999998,596.1853512,687.3236015,680.7325661,757.2075056,724.9904374,724.5398972999999,575.3582492,661.6632267000001,645.3405926,589.1134597,625.9296168,565.5931336,572.4365907
PBA1,2296.722379,2832.095448,3344.772159,2847.061656,2843.075,3100.754941,2951.123460000001,3060.1942129999998,3166.347069,2989.383338,2952.521296,3193.985072,3074.482319,3080.251851,3026.413296,2931.293734
IME1,394.4116746,509.38715470000005,543.9975517999999,618.0942877,650.3578054,791.0816727000001,825.4056768999999,732.3073360000003,767.1747429999997,709.1724965,826.1949137999999,945.4731396,844.9162582999999,844.1897126,847.9763161000003,799.718856
YGR117C,2330.808648,2340.019537,2280.25497,2124.704127,1969.322464,2163.626628,2197.354523,2370.6083289999997,2417.168876,2325.603901,2256.874817000001,2346.1685239999997,2329.482148,2393.4692,2189.606745,2275.60226
DAD2,689.27626,883.3851708999997,817.8291332,1064.335131,1067.717773,803.3132782,777.9223929999997,866.4347513,966.7369403999999,908.0567987,950.8180033,863.8300901,886.804687,788.9216203,702.9480867000003,668.9031378
VMA4,12426.57995,13057.08904,12155.842840000001,11786.02805,12016.639220000001,12487.48187,12208.76995,12110.17869,12104.50908,13068.44922,13019.625890000001,13603.539880000002,12904.60656,12149.51795,12954.40823,13103.82955
YBR096W,10932.960790000001,12656.399459999999,13087.89041,12063.11758,11772.152559999999,11577.15791,11854.20596,12225.75786,11867.72026,11303.72592,11898.11519,11934.365029999999,12069.4288,12156.61723,11800.860920000001,11875.170970000001
SPG3,4960.030461,5788.5657729999975,4220.954842,3940.752286,4337.822631,3989.0361270000003,4049.1905380000003,4410.363814,4600.635386999998,4396.118759,4638.9992409999995,4820.068472999998,4791.318403,5075.109553,4477.557246,5185.684263
LSM12,3534.685607,3507.888278,4342.645743,4683.866017,4938.950988000001,4683.7955729999985,5268.810308,4796.621185,5101.568765,5439.301064,5519.919525,5273.9644579999995,5513.67779,5013.222298,5139.987839,5127.240989
YGR001C,5692.607256,5279.9648670000015,6682.15071,6667.052624,6519.3079179999995,6728.297672,7075.216401000002,6767.916803,7097.107004,7254.652022,7983.8109760000025,7918.754725,7696.6659150000005,7536.068309,7518.9256879999975,7342.544976
RAD28,521.4826771,444.94363160000006,776.8277869,767.4689737000001,990.5588608999999,1123.675911,951.4549966,758.5486715,779.6196631,692.8374193,779.6313472999999,801.1961725,788.1796717999997,700.9716607999999,665.7528527000002,615.5079761
ART5,574.808033,413.35286460000003,477.089922,481.96067819999996,457.6801455,609.6825274,568.4106628999998,628.4984867000003,577.3773938999999,516.1840774,499.4855095,602.7843905,552.8204116,576.126478,528.7277505,512.4903671
DNF1,2892.415946,3391.659828000001,3438.9531869999996,3168.962587,3958.5220670000003,4022.000518,3785.6266990000004,3495.6064950000005,3322.3745510000012,3145.537498,3291.222845,3417.747551,3035.16804,3198.446445,3235.919916,3142.896441
TCB2,2052.603646,2164.709057,2553.314405,3113.520188,3784.6769670000003,4119.937647,3883.8914189999996,3479.8193079999996,2915.2167170000002,2728.792112,2678.205668,2879.714681,2638.912523,2420.8289579999996,2489.690478,2236.148572
YCR101C,108.78961880000001,99.82279172,99.4190665,91.74830047,93.64485906,105.8977418,94.38683481,97.9837632,109.09012279999999,95.08209795,89.46280387,96.82068609,105.57584569999999,116.54015459999998,104.0987559,99.38931409
UBX4,1746.414119,2097.471169,2043.801736,1767.267117,1692.06235,1943.9165600000001,1757.2831649999994,1706.6478280000001,1839.449404,1766.130195,1911.405561,2019.918098,1920.1266870000002,1759.1007100000006,1734.5496620000001,1680.041468
CBS1,869.1810162999999,1118.640165,1160.530632,1186.7951380000004,1405.844758,1404.608576,1414.599361,1232.826657,1253.6292640000001,1078.912311,1186.709267,1107.791658,1238.739718,1234.2336810000004,1107.128078,1034.765114
MRS6,3718.2915299999995,3912.575342,4602.650901,4373.413477,4520.571957,4938.964022,4467.040892,4568.492506000001,4577.768364000001,4156.188539,4248.880171,4701.640877000002,4166.121796,4201.328141,4187.032585,4053.906823
PRM3,17537.94397,9624.3271,6517.956598,5276.244679,5273.62353,4768.8879259999985,4103.558440999999,3345.527476,3116.230887,2697.151857,2907.7366,2552.168512,2580.931477,2286.960356,1905.963838,1740.542309
YKR041W,195.9011389,185.9781846,174.2003233,155.53535269999998,187.1617743,262.1611996,200.00488700000002,197.0740256,194.9260314,160.1645024,128.2691932,152.6108817,144.1776409,149.6479032,138.9646296,129.1356629
PBY1,1946.141841,1434.5762730000001,1760.522205,1600.35026,1806.5913489999998,1943.573628,2248.366345,2144.057848,2164.873358,2060.666114,2270.06743,2239.757342000001,2198.760693,2190.866728,2236.718371,2265.835988
FLD1,1330.364177,1334.724945,1422.614204,1576.811326,1475.332393,1387.549358,1160.657284,1055.1508119999999,926.4043829,787.1102127,756.746292,830.565654,804.0939015,782.5446906000003,757.6418321000001,666.3388681
BUB1,260.65386540000003,290.0588924,377.4454501,493.2662075,582.6133345,544.3587746000002,404.8456271,332.3108555,343.4873021,332.6170981,331.5876766,357.81472180000014,355.04573639999984,336.23987810000006,331.6441382,332.1046374
YLR253W,1374.480489,1394.185406,1237.322574,1050.88321,1101.355452,1228.9691810000004,1214.204447,1201.658894,1241.630526,1101.3843550000001,1054.3531130000001,1226.071993,1108.093877,1189.7318890000001,1198.48551,1199.674465
ASN1,13203.75964,10697.12191,13163.47373,11771.284259999999,12192.90598,12769.64298,12015.181059999999,12142.88683,12230.97528,11790.20208,12011.211459999999,12402.6102,11832.31518,12080.05645,12189.73563,12020.31135
GPI16,6235.667547,6381.465877000002,6168.583301,6801.193398,6812.734449,6049.458717,5507.5333439999995,5552.610036,5337.414586999998,4887.975938000001,4709.094183,4996.881616,4945.919972,5212.8289380000015,4764.910592,4813.193832
NIT3,5729.41905,5378.121796,5525.804942,5294.327152000002,5657.309592000001,5504.399851,6016.071628,5472.122624000001,5871.66883,6197.992451,6476.348105,6167.436064,5911.013433,5575.170577000001,5532.107672,5506.6730259999995
BRO1,1905.9166559999999,2525.2475489999997,1671.821149,1526.834849,1594.967548,1502.417113,1734.672632,2016.2102960000002,1904.364919,1897.785516,1947.1307960000001,1935.043888,1935.1369829999999,1969.8324519999999,2150.076467000001,2105.937208
MRP20,1205.333825,1117.3791310000001,913.4954215,837.8103744,839.6558257000003,968.6859442,793.1247472,760.928029,780.2269825,694.5114794,748.8088878,816.8316484000003,718.5686057999999,628.2416555,715.3351656000001,624.590526
SIT1,3003.871964,1537.765241,2721.482046,2914.865104,2517.3074079999997,3193.4445969999997,3643.6002409999996,2707.496252,2129.3472239999996,1687.2953510000002,1842.0298420000001,2146.831463,2516.3461079999997,3150.756406,3564.750411,4166.214877
MRP7,1795.720791,1746.4735440000006,1412.469234,1500.947254,1439.938977,1475.9892300000001,1612.484552,1727.780118,1715.3144969999994,1709.727161,1701.7613789999998,1699.3010829999994,1630.509416,1554.271793,1710.6323730000001,1619.8997669999999
GLY1,15050.45977,10549.52597,12551.10922,13220.017590000001,12464.85187,13526.838130000002,11801.82573,10982.20095,11345.38598,10871.99694,9805.423804,10289.706740000001,10507.64349,11537.44276,11033.2814,11171.91525
YJR149W,1026.233986,1523.373699,779.6517665,658.3264446000002,558.709482,579.4863730000002,609.6618361000002,602.9132035,574.14735,545.4473527000001,545.7600614,637.8445730000002,620.0970938999999,711.3582041,703.4825714,766.6306578
CLB4,1103.904433,1022.1707369999999,1109.777386,1190.688543,1474.689508,1821.553739,1645.359852,1309.352867,1117.206092,1260.006482,1161.697336,1311.87515,1280.49324,1320.623261,1325.3288630000004,1323.600983
RFU1,1466.95752,528.7475651999998,2708.766814,3116.126139,3491.9221729999995,4448.280299,4048.734796,3624.6230990000004,3444.0241950000004,3396.872752,3563.9233340000005,3500.812659,3527.948945,3476.9805049999995,3251.4573179999998,3305.987705
TIF35,7392.514454000001,4771.388775,7245.481458,8071.238522,7618.641039,8533.24463,7899.803208,8296.33342,8129.181925,8530.071627,8190.723687000002,8838.570987000001,8039.209776000002,7521.751447,7321.718723999998,6757.2291879999975
DAL82,996.4609188999999,1890.0932579999999,1526.8254650000001,1138.6702710000004,1036.722948,1098.087309,1101.9486980000001,1293.051414,1191.170477,1065.378508,1105.738542,1409.09177,1280.392737,1255.941545,1233.295332,1141.4399
GVP36,9201.404737,9184.196785,7736.1223,7523.9190519999975,7505.102769,8620.717955,8167.698337999997,8797.579935,8472.27371,8647.944258,8551.626458,9709.716585,8828.328065,8555.656713,9048.773947,9199.991848
RPL26A,13927.74819,11821.529620000001,13849.197930000002,16232.696419999998,16378.57464,18546.449,18115.6199,16333.22827,17544.358180000007,17514.2304,17431.60435,17720.884159999998,16864.34414,17170.80622,17059.49764,17202.62476
YJR112W-A,2882.254987000001,2365.462164,2676.491153,3211.029542,3421.984986,3253.069044000001,2851.709086,2797.506967000001,2735.40789,2817.876169,2806.086708,2930.720308,2994.1282760000013,2790.227393,2549.819842000001,2514.669046
